n,Time
10,534.3548873505182
20,519.4482189180152
30,478.76364838510335
40,679.0576503365758
50,667.3230179938943
60,529.0704202665537
70,546.3614923442477
80,514.506870356685
90,640.3947055664038
100,745.2419277042827
110,759.6989043053701
120,781.0753225689199
130,804.9417337417691
140,664.7453217928162
150,908.1161019268104
160,853.762297408875
170,1010.7377644360668
180,940.4661417584159
190,724.6056978213907
200,1008.654152048606
210,1079.5341315295643
220,1034.4432345017433
230,1014.7467080484978
240,892.0025433579415
250,1191.9343099510643
260,1134.4460357185067
270,975.1623034440792
280,1188.6889533630756
290,1209.729082978007
300,1378.096976193992
310,1142.520943853534
320,1142.7016325838458
330,1000.1765134276544
340,1069.6603142425795
350,1185.4197174062438
360,1267.530082438067
370,1470.0313391470675
380,1645.1131327508717
390,1192.4826434432298
400,1416.715037631915
410,1304.1114561268153
420,1610.1466136740366
430,1704.1957169824645
440,1170.926218008877
450,1421.4659303289784
460,1733.2430238764675
470,1604.8993310908804
480,1585.984521312162
490,1524.1641294850428
500,1885.605419290915
510,1764.980689338602
520,1500.673015503128
530,1963.4743330680678
540,1554.2229938135085
550,1500.2861804284396
560,2106.910208204027
570,1981.1907931314533
580,1600.8263665839136
590,2048.8913529483516
600,1682.1398263494916
610,2108.2013700185726
620,1678.697040220726
630,2261.4541801713362
640,1857.6248103589517
650,1707.1581397749067
660,1600.4623184777256
670,1921.4439465132123
680,2383.05828606274
690,2058.312203760701
700,1609.2637555848387
710,2300.0731676756645
720,1647.8884666531499
730,1908.9083119199406
740,2418.4850263623807
750,2176.49932681054
760,2431.195401977858
770,2154.3550412224167
780,2251.157099823034
790,2280.733580544889
800,2526.1596050585767
810,2663.552667845324
820,2729.6592175375645
830,2144.805478984518
840,2257.1706294195205
850,2202.0218633202558
860,2188.8253339142784
870,2549.781419587742
880,2039.1463260211674
890,1919.4679553079397
900,2379.0342310347733
910,2315.1828754389376
920,2666.0267807981786
930,2963.314339558876
940,2298.882091442382
950,2229.8597394644926
960,2974.6422803527607
