n,Time
10,656.3050815145004
20,516.0532412092267
30,611.3951623546233
40,932.1156586334761
50,781.5843413756797
60,954.402330330783
70,909.8125670435294
80,987.7186223065303
90,659.9085217879682
100,750.3041266103797
110,738.5615486247614
120,851.8187611370514
130,1106.1550977531754
140,1142.663404098498
150,850.9156116845611
160,1184.615620002976
170,894.358103503629
180,1021.8388016771609
190,1073.4736196616325
200,1219.0691562794036
210,1204.2981398651584
220,1359.9790053237964
230,1068.7560418619369
240,1468.6788156939708
250,1147.2761128470863
260,1391.488100074887
270,1434.4114754982631
280,1606.5062059919437
290,1744.1322608130938
300,1205.0256255047095
310,1886.7566497726004
320,1281.65260995911
330,1937.8570550629536
340,1804.2622331367486
350,1488.774531002585
360,1991.1712481954064
370,1586.0261749218866
380,1367.6535977766619
390,1521.808026714413
400,1935.9824462727013
410,1428.0062663457695
420,1652.1963932405195
430,1283.6998558577357
440,1382.9284620346984
450,2197.0003891777305
460,1849.7151765187757
470,2310.1456848162775
480,1376.0057774072266
490,2194.3073454252267
500,1539.4508065151203
510,1614.5732281288717
520,1645.0246205089425
530,1603.7062147058555
540,1596.5775876764621
550,2430.4703733321594
560,2843.025712384472
570,2072.5092209025734
580,2703.410035381944
590,2891.993977636549
600,2119.4102589315235
610,2149.2993522387646
620,2089.4715199847988
630,3143.078664531686
640,2082.1687727909803
650,2154.038571761115
660,2758.562612990844
670,3475.988218722883
680,2012.7874443002597
690,3506.9637426959844
700,3184.6841962972035
710,2602.037360154844
720,2651.9403270243806
730,3226.3664445655513
740,3008.9301600935237
750,2596.4007091758663
760,3558.6808932743656
770,2674.5647927127366
780,3789.4716040918665
790,3632.185040850679
800,2869.1636043306903
810,3026.705637479947
820,3616.3886942622257
830,2615.4500789018225
840,3780.5891533368927
850,2476.393016912598
860,3501.316613405987
870,2602.1023855072267
880,3864.3410139153934
890,3105.80799181995
900,3073.409615523959
910,2275.9328287168555
920,2876.799282521181
930,2639.5403162650946
940,3175.5888906720784
950,2660.4749959592705
960,3279.1878272304593
970,3277.2546645100283
980,4255.102143742285
990,4282.819538343475
1000,4284.643808585181
1010,2763.4922313177276
1020,2522.7485456793092
1030,3450.226083849607
1040,3313.786059101957
1050,4348.149945616113
1060,3106.990861834766
1070,4002.613159125361
1080,3083.2399965975324
1090,3973.024483254404
1100,4306.838859544078
1110,3323.583415741284
1120,4288.67051482566
1130,4101.16435051672
1140,3130.532208891176
1150,4090.277379699217
1160,2534.4808392092673
1170,3788.437577524111
1180,3230.451164795718
1190,4046.7254821553074
1200,4127.010516980616
1210,4383.8910192395115
1220,3403.6214330496186
1230,2641.2971765246884
1240,3944.030698166375
1250,2896.0178312508565
1260,2641.373220622169
1270,4283.257280309448
1280,2730.124228478588
1290,3477.242508240314
1300,3260.1745687630064
1310,3169.090216032777
1320,3598.162194673692
1330,2883.34429321065
1340,3300.3616369662655
1350,3512.4135902219914
1360,2654.593790595616
1370,3222.1549400297126
1380,3823.5825352400393
1390,4385.071407245527
1400,3967.015864249117
1410,3547.1497191179405
1420,4187.659382864445
1430,3216.774511354568
1440,4106.761962225265
1450,3435.061892860961
1460,4379.88390448718
1470,4828.970009076552
1480,4507.233547396868
1490,4748.272022331836
1500,3251.485382813594
1510,3727.733715176132
1520,4086.7620728757843
1530,4355.344460301935
1540,3390.94989205618
1550,4523.180713484536
1560,3019.218052968443
1570,4214.281543600369
1580,2851.2429417019725
1590,3573.421009430365
1600,3454.302747697496
1610,3843.034867613589
1620,3025.115884391686
1630,4735.04731659147
1640,3199.265257690413
1650,2824.1651186808417
1660,4627.433400447421
1670,3325.7813448607294
1680,3348.4178244446825
1690,3462.191506111554
1700,4237.536437715596
1710,3340.4270624174524
1720,4337.848959567449
1730,3964.697212994074
1740,4054.9578777855836
1750,4736.001702585979
1760,3316.595549829687
1770,4925.415313491917
1780,4397.438388540144
1790,4029.682002523906
1800,4520.967175651158
1810,3176.77399851616
1820,3028.5420523148637
1830,3935.146557206117
1840,4758.3052866411035
1850,4800.043606402026
1860,4569.885100901487
1870,4209.050902869693
1880,3210.5266974432616
1890,4786.267196303976
1900,4745.421168803728
1910,4419.6443030238825
1920,4502.379355853821
1930,4315.293281728821
1940,4479.218292288468
1950,4657.506818335787
1960,3464.136653870575
1970,3331.4308625886047
1980,4652.613638483209
1990,4650.388774184393
2000,3534.2079636202557
2010,3775.883980776296
2020,3229.9382325121987
2030,3893.4045717998256
2040,2804.301588897683
2050,4302.818058754679
2060,4720.544297247128
2070,4872.978772482303
2080,4109.883801601798
2090,4492.943015782187
