n,Time
1580,6965.03
1590,6210.44
1600,4385.70
1610,5891.19
1620,4574.11
1630,6768.77
1640,4902.88
1650,4779.17
1660,5914.98
1670,3798.77
1680,4877.59
1690,3750.43
1700,3770.74
1710,4613.89
1720,4632.58
1730,6529.62
1740,4484.23
1750,6676.93
1760,4759.21
1770,5590.96
1780,4849.61
1790,4186.61
1800,4655.82
1810,4618.07
1820,4405.89
1830,4359.09
1840,6325.87
1850,5102.53
1860,5715.26
1870,4072.49
1880,5774.53
1890,4087.43
1900,3954.65
1910,3489.98
1920,3304.17
1930,6055.84
1940,4993.58
1950,5809.51
1960,3379.61
1970,5138.05
1980,4954.83
1990,4309.66
2000,3927.18
2010,3597.30
2020,3667.78
2030,5147.53
2040,4336.49
2050,3317.98
2060,3057.13
2070,4923.42
2080,3738.47
2090,3488.83
2100,3009.91
2110,4615.23
2120,3787.32
2130,4502.56
2140,4277.55
2150,4821.63
2160,3196.96
2170,3971.47
2180,4136.48
2190,3094.07
2200,4195.01
2210,4900.45
2220,3587.73
2230,4985.98
2240,4866.42
2250,3795.69
2260,4203.89
2270,2754.52
2280,4180.95
2290,3971.42
2300,4167.45
2310,3088.65
2320,3179.05
2330,4117.99
2340,3182.53
2350,3824.18
2360,2617.62
2370,3144.15
2380,3603.69
2390,4603.94
2400,4337.64
2410,2581.24
2420,3094.90
2430,3347.12
2440,4240.72
2450,3698.27
2460,3217.58
2470,2694.18
2480,3581.23
2490,4000.74
2500,3694.46
2510,2483.09
2520,3286.38
2530,3294.23
2540,3557.42
2550,2907.83
2560,4038.95
2570,3269.21
2580,4182.07
2590,3463.70
2600,2306.21
2610,3610.77
2620,3688.42
2630,2941.75
2640,3388.51
2650,4018.79
2660,3735.47
2670,2715.67
2680,3358.30
2690,2197.34
2700,2811.28
2710,2685.81
2720,2715.02
2730,3138.41
2740,2710.55
2750,2613.39
2760,2501.38
2770,3601.20
2780,3734.37
2790,3601.34
2800,2994.11
2810,2066.02
2820,3021.64
2830,2181.56
2840,3234.75
2850,3355.89
2860,3421.45
2870,3277.99
2880,3345.30
2890,3161.07
2900,3140.96
2910,2687.46
2920,2421.49
2930,1999.16
2940,2614.08
2950,2738.27
2960,2000.11
2970,3047.69
2980,1859.51
2990,1997.43
3000,3362.55
3010,2973.72
3020,2949.05
3030,1963.39
3040,3083.06
3050,2517.57
3060,2573.43
3070,3184.60
3080,2917.79
3090,2265.76
3100,1972.02
3110,2038.15
3120,2216.15
3130,3153.78
3140,3013.36
3150,2896.30
3160,2756.67
3170,2542.83
3180,1976.65
3190,2304.59
3200,2443.74
3210,2913.37
3220,3277.81
3230,1871.25
3240,2121.90
3250,2133.93
3260,2297.74
3270,3065.81
3280,1810.21
3290,2891.00
3300,2760.98
3310,1787.70
3320,2889.78
3330,1782.22
3340,1750.50
3350,1943.42
3360,2892.35
3370,2375.58
3380,2433.52
3390,2181.98
3400,1967.01
3410,1977.29
3420,3017.97
3430,3075.47
3440,2994.12
3450,2532.69
3460,3128.25
3470,2828.41
3480,2884.58
3490,1714.49
3500,2625.96
3510,1916.68
3520,2638.53
3530,2527.00
3540,1813.95
3550,2678.49
3560,1963.41
3570,2559.22
3580,1799.05
3590,1764.74
3600,2397.29
3610,2987.17
3620,2870.87
3630,2840.17
3640,2721.81
3650,2817.46
3660,2016.71
3670,2133.25
3680,2594.48
3690,1711.32
3700,2738.40
3710,2428.56
3720,2985.69
3730,2038.80
3740,2922.93
3750,2088.64
3760,2818.47
3770,2819.07
3780,1901.70
3790,2087.00
3800,2599.44
3810,1672.69
3820,2390.43
3830,2537.17
3840,2611.16
3850,2015.26
3860,2464.46
3870,2843.92
3880,2930.86
3890,2250.73
3900,2255.46
3910,2026.10
3920,1700.54
3930,2293.23
3940,2754.16
3950,2462.10
3960,2210.19
3970,2209.61
3980,2754.03
3990,2168.69
4000,2788.35
4010,2752.64
4020,1863.53
4030,3022.89
4040,2614.20
4050,2218.19
4060,2352.93
4070,1772.83
4080,2187.16
4090,1731.00
4100,3003.57
4110,2861.46
4120,1906.71
4130,2193.60
4140,2681.75
4150,2641.35
4160,2946.94
4170,2559.29
4180,1727.58
4190,1973.38
4200,3024.18
4210,2900.20
4220,2044.95
4230,2646.02
4240,2279.12
4250,1798.42
4260,1722.51
4270,1877.73
4280,2698.09
4290,1652.88
4300,2798.13
4310,1783.55
4320,1818.54
4330,2710.86
4340,2365.12
4350,2777.76
4360,1875.42
4370,2023.14
4380,2005.08
4390,1872.70
4400,3009.21
4410,2912.74
4420,2362.63
4430,1912.59
4440,1907.70
4450,2970.67
4460,2016.31
4470,2562.78
4480,1973.92
4490,1717.80
4500,2621.67
4510,2673.89
4520,1964.48
4530,2120.11
4540,3002.24
4550,1766.14
4560,2620.15
4570,2539.79
4580,2574.80
4590,2655.68
4600,2817.93
4610,2715.15
4620,2522.29
4630,2091.71
4640,2046.63
4650,2723.92
4660,2667.30
4670,2985.59
4680,2899.73
4690,2979.07
4700,1946.02
4710,2289.39
4720,2953.50
4730,2850.55
4740,2156.31
4750,2671.86
4760,2513.52
4770,1843.12
4780,2546.39
4790,2152.28
4800,2918.00
4810,3033.93
4820,2818.43
4830,2848.53
4840,2937.61
4850,2084.64
4860,2673.15
4870,1836.27
4880,2027.90
4890,2549.30
4900,2329.92
4910,2372.59
4920,3004.13
4930,1911.11
4940,2151.13
4950,2870.39
4960,1806.56
4970,1985.81
4980,3115.94
4990,1785.40
5000,2065.18
5010,2503.56
5020,3122.80
5030,2605.95
5040,2405.01
5050,2736.58
5060,3028.86
5070,2481.80
5080,3186.86
5090,2999.46
5100,2256.32
5110,2063.20
5120,1954.69
5130,2431.52
5140,2171.76
5150,1769.35
5160,3228.12
5170,2816.66
5180,2797.47
5190,2743.91
5200,2177.10
5210,3191.84
5220,2722.71
5230,2928.58
5240,1978.69
5250,2974.77
5260,2226.11
5270,2942.58
5280,2678.85
5290,2922.57
5300,3045.63
5310,3258.91
5320,2822.24
5330,2491.76
5340,2400.27
5350,2394.23
5360,2807.79
5370,2662.20
5380,1955.69
5390,2007.00
5400,3293.65
5410,2705.10
5420,2678.53
5430,2151.06
5440,2862.50
5450,2732.84
5460,2821.79
5470,3115.89
5480,2088.55
5490,2583.14
5500,2243.71
5510,3252.41
5520,1987.52
5530,2207.95
5540,2962.06
5550,3249.68
5560,2509.45
5570,2574.54
5580,3320.17
5590,1961.05
5600,3252.39
5610,2016.45
5620,2403.76
5630,2711.57
5640,2982.40
5650,2511.18
5660,2324.06
5670,2655.07
5680,2377.87
5690,3279.67
5700,2045.94
5710,3241.40
5720,2417.01
5730,2454.83
5740,3028.36
5750,2350.46
5760,2907.12
5770,2228.34
5780,3109.12
5790,3088.72
5800,3420.57
5810,3323.86
5820,1994.14
5830,2561.84
5840,2660.69
5850,3458.76
5860,3355.49
5870,2235.78
5880,1951.59
5890,3362.71
5900,3364.44
5910,2700.86
5920,1957.72
5930,2637.56
5940,2305.54
5950,2343.66
5960,2875.71
5970,3035.07
5980,2702.59
5990,2928.01
6000,3625.95
6010,3334.52
6020,2852.81
6030,3316.66
6040,2844.24
6050,2325.45
6060,3300.48
6070,2073.62
6080,2277.50
6090,2063.01
6100,3294.49
6110,2942.84
6120,2626.14
6130,2994.75
6140,2205.69
6150,2980.81
6160,2715.68
6170,2441.71
6180,3346.06
6190,2230.23
6200,2078.18
6210,3212.75
6220,3190.64
6230,3521.10
6240,2663.43
6250,2186.32
6260,3327.95
6270,2298.13
6280,2370.21
6290,3423.83
6300,3194.57
6310,2491.39
6320,2901.95
6330,2211.30
6340,2584.88
6350,3460.10
6360,3719.42
6370,2531.66
6380,3304.18
6390,3726.48
6400,3942.13
6410,3373.32
6420,2560.19
6430,2302.53
6440,2714.99
6450,3288.18
6460,2708.64
6470,2907.24
6480,3136.09
6490,3789.65
6500,2455.85
6510,4002.70
6520,3313.23
6530,3610.89
6540,2862.61
6550,3443.40
6560,4073.35
6570,3267.77
6580,2419.04
6590,2650.75
6600,3286.19
6610,3815.37
6620,3248.23
6630,2853.46
6640,2486.72
6650,4160.41
6660,2415.30
6670,3947.01
6680,2301.23
6690,2811.38
6700,2509.74
6710,2819.62
6720,3207.78
6730,3351.38
6740,3892.49
6750,3130.92
6760,3745.56
6770,2569.53
6780,3798.66
6790,3174.47
6800,3911.66
6810,2598.67
6820,3773.31
6830,3870.41
6840,2843.00
6850,2774.44
6860,3765.54
6870,2869.39
6880,2572.41
6890,3887.46
6900,4369.56
6910,2788.07
6920,3319.80
6930,3427.57
6940,4333.06
6950,3471.57
6960,2809.24
6970,2641.21
6980,2762.93
6990,3128.96
7000,2835.38
