n,Time
101,0.0
201,0.0
301,0.0
401,0.0
501,0.0
601,0.0
701,0.0
801,0.0
901,0.0
1001,0.0
1101,518.120308999959
1201,556.4623916066764
1301,486.9511181393947
1401,483.87084453478553
1501,645.6410326865957
1601,657.4505062598281
1701,554.7550344754702
1801,638.2188583726979
1901,558.4815485715379
2001,591.885370887603
2101,677.0399211193219
2201,544.7244645758594
2301,551.1490503732737
2401,698.1879898200043
2501,675.220446935801
2601,623.4578969874688
2701,575.7445463150427
2801,759.2503579576612
2901,586.3327252150114
3001,611.66783006038
3101,783.7394964974392
3201,624.5609942452995
3301,680.0381669536392
3401,721.7399401575076
3501,821.9155923987764
3601,768.9782503014071
3701,666.1896184975825
3801,729.9610994774105
3901,699.2576592261914
4001,733.5455059852858
4101,909.8603192671726
4201,834.4689562600097
4301,806.7313526673734
4401,805.9131543235119
4501,901.6964407863825
4601,762.455551632368
4701,734.1312533401093
4801,934.4395664355711
4901,806.9403529719058
5001,838.205415174127
5101,836.4533956725393
5201,786.7817183975316
5301,762.7968814579611
5401,808.4108589126174
5501,807.2779284836664
5601,845.4335721272281
5701,844.7981101432435
5801,859.5988474187623
5901,761.6072949528528
6001,789.8489699355363
6101,741.5511291786197
6201,661.8198399146106
6301,662.7041712291747
6401,701.3806359565713
6501,797.9725132996339
6601,677.0187877575938
6701,641.0441244433788
6801,658.0829414758645
6901,630.7209283728439
7001,598.871754854195
7101,719.2329852881832
7201,686.881799627926
7301,776.6903007347063
7401,616.170394584796
7501,616.2624011362464
7601,621.2993864704899
7701,703.859645548645
7801,576.6510484127305
7901,713.2691828693246
8001,585.190834929393
8101,539.4788693380114
8201,605.0924288114762
8301,644.8678889914003
8401,551.644774487002
8501,496.60484909823776
8601,643.8800573358689
8701,555.2259767226398
8801,516.3547437291746
8901,489.6906489041086
9001,496.6776243747237
9101,535.3551927550913
9201,459.2774221462604
9301,484.9531987431839
9401,542.1585069793707
9501,483.2096965165606
9601,447.13136888685267
9701,529.6512173695709
9801,514.9915804353353
9901,493.64149163549723
10001,488.4610281765937
