n,Time
101,0.0
201,0.0
301,0.0
401,0.0
501,0.0
601,0.0
701,0.0
801,0.0
901,0.0
1001,0.0
1101,829.315274461734
1201,815.4576242240871
1301,962.9548668401625
1401,982.6380477527102
1501,877.9220514498987
1601,1000.9730207828557
1701,1008.8964254179492
1801,860.6266532676009
1901,941.2582741191659
2001,1009.5938727101682
2101,966.1009080935463
2201,1150.0834920090292
2301,1040.482793559422
2401,1054.0443978965036
2501,1126.42742511391
2601,1011.6082124780978
2701,1265.007034644589
2801,1334.383557306993
2901,1318.1914275098602
3001,1360.4224758745004
3101,1314.3143398481918
3201,1376.89433184704
3301,1173.8011989635706
3401,1192.8230834402186
3501,1644.3806258650702
3601,1566.3626672342532
3701,1369.5818704914777
3801,1657.895907108246
3901,1391.3810686372976
4001,1502.209685111388
4101,1739.3173680790255
4201,1663.334111683524
4301,1684.0623816442437
4401,1729.73265905378
4501,1640.3878710621748
4601,1623.4558645706702
4701,1753.3770960358822
4801,1840.326453336562
4901,1864.2593066518216
5001,1639.7789105895724
5101,1612.2023939504852
5201,1439.5748999934524
5301,1608.3376204592946
5401,1362.619110025139
5501,1766.5441481704358
5601,1712.0627192221934
5701,1795.0708694493762
5801,1657.8871763461646
5901,1387.7164232883797
6001,1650.1086162405654
6101,1382.6114713703132
6201,1309.0073805963577
6301,1328.3337556227962
6401,1529.3522048517762
6501,1429.2010445159572
6601,1353.975455739078
6701,1254.4809285973997
6801,1335.8608732469147
6901,1202.6745318633075
7001,1155.111769669263
7101,1434.6162906028087
7201,1266.4670934618628
7301,1351.8105889064173
7401,1241.2006105035332
7501,1186.1801147761264
7601,1205.1201889957288
7701,1255.138277076024
7801,955.983981738197
7901,1042.7149418500576
8001,1109.003827234046
8101,1051.1080332754163
8201,874.1470793877623
8301,1041.3154065365525
8401,984.9163783835569
8501,903.771551713067
8601,862.3543105796525
8701,801.7501531787746
8801,959.385324479852
8901,901.8660678174497
9001,775.5627792644312
9101,773.79079134019
9201,733.6396420536639
9301,887.3692065426669
9401,913.5306628948864
9501,697.1088905045499
9601,836.6688897991266
9701,828.44809091029
9801,683.5918587275916
9901,771.6673286581727
10001,662.4601546465115
