n,Time
2360,2360.75
2370,3330.35
2380,2472.14
2390,2965.74
2400,3006.48
2410,2793.64
2420,2431.48
2430,2795.34
2440,3094.29
2450,2470.14
2460,2685.21
2470,2520.34
2480,3007.6
2490,3300.86
2500,3172.35
2510,2877.87
2520,2555.94
2530,2481.06
2540,2488.85
2550,2630.1
2560,2372.74
2570,2855.64
2580,3077.23
2590,2516.89
2600,2913.67
2610,2381.19
2620,2637.95
2630,2414.79
2640,2429.95
2650,2968.34
2660,2988.35
2670,2401.05
2680,2478.34
2690,3134.42
2700,2940.37
2710,2470.68
2720,2946.81
2730,3026.29
2740,2898.41
2750,2667.3
2760,3107.67
2770,2656.66
2780,2483.82
2790,2752.59
2800,2754.27
2810,2622.65
2820,2721.17
2830,2997.41
2840,2467.89
2850,2582.38
2860,2289.9
2870,2398.77
2880,2914.58
2890,3072.65
2900,2641.43
2910,2538.26
2920,2557.9
2930,2625.84
2940,2462.14
2950,2327.65
2960,3042.13
2970,2638.77
2980,2835.68
2990,3179.22
3000,2379.08
3010,2731.35
3020,2320.58
3030,2292.5
3040,2574.28
3050,2635.34
3060,2286.35
3070,2862.33
3080,2984.05
3090,2401.38
3100,2280.31
3110,2329.33
3120,2978.85
3130,2736.19
3140,2532.66
3150,2774.82
3160,2512.44
3170,2333.31
3180,2399.59
3190,2304.33
3200,1881.31
3210,2169.68
3220,2375.83
3230,2826.24
3240,2636.96
3250,2958.04
3260,2361.99
3270,2601.48
3280,2978.31
3290,1980.58
3300,2649.28
3310,2312.25
3320,2914.16
3330,2395.55
3340,3123.16
3350,2420.67
3360,2293.03
3370,2182.34
3380,2298.13
3390,2300.17
3400,2730.59
3410,2680.29
3420,2404.6
3430,2542.18
3440,2404.94
3450,2431.98
3460,2868.87
3470,2486.37
3480,2341.43
3490,2712.82
3500,3150.42
3510,2544.7
3520,2005.36
3530,1926.27
3540,2427.42
3550,2695.41
3560,2757.61
3570,2220.34
3580,1820.2
3590,2391.41
3600,2613.83
3610,1819.52
3620,2349.79
3630,2636.95
3640,1883.23
3650,2334.46
3660,2513.13
3670,2303.42
3680,2202.9
3690,2735.71
3700,2219.89
3710,2545.75
3720,2321.68
3730,2278.06
3740,2243.11
3750,2280.73
3760,2240.48
3770,1917.16
3780,2348.58
3790,2146.47
3800,2065.88
3810,2331.19
3820,1684.6
3830,2212.28
3840,2310.04
3850,2318.07
3860,1943.83
3870,2068.16
3880,1872.57
3890,2104.39
3900,1631.27
3910,2106.45
3920,1872.87
3930,1906.91
3940,1856.51
3950,1508.86
3960,1812.5
3970,2042.16
3980,1780.68
3990,1831.95
4000,1986.95
4010,1693.46
4020,1581.27
4030,1865.79
4040,1794.29
4050,1985.75
4060,1723.22
4070,1901.98
4080,1626.85
4090,1484.31
4100,1767.71
4110,2375.98
4120,1659.94
4130,1787.57
4140,1652.42
4150,2119.52
4160,1500.64
4170,1452.68
4180,1739.84
4190,1632.24
4200,1546.74
4210,1519.81
4220,1615.45
4230,1856.92
4240,1444.01
4250,1616.75
4260,1468.75
4270,1744.01
4280,1754.26
4290,1636.02
4300,1199.06
4310,1659.89
4320,1501.09
4330,1690.89
4340,1492.36
4350,1874.62
4360,1540.48
4370,1726.2
4380,1335.02
4390,1577.51
4400,1455.37
4410,1432.43
4420,1217.06
4430,1635.0
4440,1186.93
4450,1356.25
4460,1286.79
4470,1421.68
4480,1338.09
4490,1371.86
4500,1356.63
4510,1260.36
4520,1474.68
4530,1677.41
4540,1580.45
4550,1513.55
4560,1067.83
4570,1469.14
4580,1395.02
4590,1263.32
4600,1124.24
4610,1058.82
4620,1381.54
4630,1319.65
4640,1153.67
4650,1365.15
4660,1348.52
4670,1502.52
4680,1421.74
4690,1104.69
4700,1115.85
4710,1209.64
4720,1459.14
4730,1312.14
4740,952.56
4750,1072.05
4760,1256.41
4770,1357.47
4780,1253.12
4790,1095.71
4800,1133.27
4810,1077.31
4820,1046.92
4830,1048.98
4840,1136.84
4850,1191.27
4860,1224.29
4870,1103.41
4880,1149.55
4890,1114.32
4900,1172.83
4910,1024.02
4920,1202.61
4930,1192.39
4940,1239.5
4950,883.28
4960,1220.31
4970,1127.59
4980,999.74
4990,1034.35
5000,1145.36
5010,1016.57
5020,779.1
5030,1199.1
5040,975.48
5050,1072.34
5060,1030.37
5070,978.72
5080,1004.16
5090,850.65
5100,929.34
5110,817.24
5120,977.19
5130,892.69
5140,835.47
5150,908.31
5160,1056.23
5170,908.92
5180,906.33
5190,959.03
5200,962.73
5210,844.68
5220,894.08
5230,782.85
5240,742.56
5250,605.9
5260,774.85
5270,855.23
5280,825.82
5290,815.07
5300,751.86
5310,863.7
5320,838.99
5330,783.81
5340,859.53
5350,844.48
5360,852.98
5370,816.75
5380,849.18
5390,894.02
5400,828.58
5410,773.99
5420,695.48
5430,933.38
5440,670.75
5450,715.13
5460,911.6
5470,679.88
5480,985.24
5490,754.92
5500,652.3
5510,873.9
5520,594.16
5530,641.43
5540,947.05
5550,790.72
5560,828.12
5570,588.13
5580,684.01
5590,817.86
5600,752.3
5610,675.18
5620,688.75
5630,667.84
5640,614.76
5650,571.22
5660,611.88
5670,766.66
5680,704.99
5690,677.12
5700,764.52
5710,620.96
5720,726.77
5730,836.71
5740,663.94
5750,661.6
5760,656.04
5770,626.83
5780,627.66
5790,557.71
5800,664.32
5810,654.31
5820,631.14
5830,518.16
5840,610.78
5850,566.55
5860,622.43
5870,604.96
5880,615.4
5890,529.74
5900,614.6
5910,612.39
5920,587.14
5930,704.52
5940,519.41
5950,734.46
5960,609.52
5970,666.68
5980,503.23
5990,611.78
6000,542.88
6010,481.29
6020,553.04
6030,579.74
6040,569.77
6050,532.87
6060,543.38
6070,468.73
6080,541.41
6090,475.54
6100,492.94
6110,516.47
6120,488.41
6130,487.92
6140,448.15
6150,516.85
6160,532.04
6170,458.31
6180,472.57
6190,542.54
6200,485.44
6210,541.64
6220,499.23
6230,465.74
6240,497.46
6250,460.73
6260,487.68
6270,504.77
6280,449.93
6290,465.33
6300,407.23
6310,544.34
6320,419.21
6330,432.89
6340,455.23
6350,416.15
6360,349.37
6370,397.15
6380,438.89
6390,468.05
6400,351.66
6410,465.41
6420,409.96
6430,366.42
6440,425.57
6450,393.72
6460,340.93
6470,368.87
6480,337.02
6490,352.99
6500,391.17
6510,452.1
6520,413.76
6530,371.67
6540,396.68
6550,353.84
6560,366.11
6570,362.8
6580,329.92
6590,353.23
6600,339.21
6610,364.88
6620,399.73
6630,344.39
6640,330.92
6650,341.5
6660,351.26
6670,359.86
6680,347.59
6690,424.38
6700,343.75
6710,379.91
6720,310.11
6730,333.76
6740,329.01
6750,390.05
6760,400.05
6770,299.98
6780,281.11
6790,314.07
6800,289.94
6810,370.9
6820,285.02
6830,270.57
6840,246.29
6850,303.34
6860,300.06
6870,319.53
6880,281.83
6890,257.59
6900,286.66
6910,254.91
6920,250.23
6930,293.41
6940,256.87
6950,305.57
6960,264.35
6970,216.99
6980,238.01
6990,267.18
7000,244.54
