n,Time
101,0.0
201,0.0
301,0.0
401,0.0
501,0.0
601,0.0
701,0.0
801,0.0
901,0.0
1001,0.0
1101,4321.413410088708
1201,4062.1204518320196
1301,3842.259924258183
1401,4287.413397773404
1501,3670.299716737334
1601,4012.7595992286197
1701,4230.438394601468
1801,4495.773409745824
1901,4140.415151123496
2001,5093.743473961665
2101,4025.4906347672686
2201,3962.853692126295
2301,4902.516762826818
2401,4258.924535327344
2501,4043.089286976441
2601,4981.391592827584
2701,4420.608462939243
2801,4258.351902253247
2901,5103.730688609972
3001,4534.883735540255
3101,4282.839600261792
3201,5225.843826585433
3301,5832.948723074548
3401,5549.911478498053
3501,4428.272778337357
3601,4696.055175933686
3701,5241.930084605744
3801,5497.893546112834
3901,5474.78700889614
4001,5058.187124429051
4101,5365.914316842293
4201,4255.128156022133
4301,4621.852163386526
4401,4561.000972641901
4501,4729.4698193700515
4601,4169.493816171552
4701,4767.21332879169
4801,5024.281973306695
4901,5186.576490618256
5001,4476.13145474689
5101,4864.0577489503185
5201,4105.177726007149
5301,4979.31446775339
5401,4983.2896503164675
5501,4591.609422703297
5601,3759.1633855641853
5701,3869.805877204909
5801,4363.924636603943
5901,4116.758384285005
6001,4033.7485379096115
6101,4015.423856782206
6201,3704.5192992000143
6301,3196.9070176060254
6401,3327.5985862969205
6501,3544.046796949818
6601,2877.700120234093
6701,2770.9402833133886
6801,2655.9886855045256
6901,2654.5164054004895
7001,2862.450730978173
7101,2988.0277128910584
7201,2744.1220739989767
7301,2355.9185857342422
7401,2319.380082294193
7501,2410.1482975886847
7601,2224.446980712907
7701,2283.753194269272
7801,2248.7727817287328
7901,1681.167866286164
8001,1926.3088159457502
8101,1555.079366591891
8201,1846.4867954195806
8301,1665.4063262982568
8401,1426.0829061582647
8501,1623.1244809784935
8601,1268.500906707186
8701,1501.9967605113757
8801,1230.7462435393588
8901,1086.7763630274262
9001,1136.328069703034
9101,1243.9194469786416
9201,1145.2458779266258
9301,960.9223720806891
9401,1002.6517135483338
9501,889.4747834657021
9601,848.5273640906814
9701,893.2737328487907
9801,907.1907003922994
9901,734.1869830381814
10001,842.0564916123653
